node_id,status,pano_id,pano_date,pano_lat,pano_lon,month,year,usable,osm_name,typology
n00593,OK,NNffdzYe-9uIGFdQfBhLnA,2026-04,40.75061418710843,-73.97666972742873,4,2026,True,Lexington Avenue,avenue
n00594,OK,6pGkWXfDNO6dkE2MGY3ayA,2026-04,40.75045144916687,-73.97678765279186,4,2026,True,Lexington Avenue,avenue
n00595,OK,g1TIRMFNxyyDk1MJ4CJ2Jg,2026-04,40.75029315845549,-73.97689921101559,4,2026,True,Lexington Avenue,avenue
n00596,OK,wirGGI_nltRT_ObxW-5AEQ,2026-04,40.7501303640341,-73.97701462528347,4,2026,True,Lexington Avenue,avenue
n00597,OK,qvHuH3jhx_HhldkhNCZkvg,2026-04,40.74994928060372,-73.97714564326122,4,2026,True,Lexington Avenue,avenue
n00598,OK,Lvqv0fhGSslLYbo8eI0kDg,2026-04,40.74977300499912,-73.97727495729,4,2026,True,Lexington Avenue,avenue
n00599,OK,BxRh82gczi3mYpnXZOWIdQ,2026-04,40.74961852184257,-73.97738839844338,4,2026,True,Lexington Avenue,avenue
n00600,OK,rax0Dpo51Ei4T7vEpCidBg,2026-04,40.7494553801581,-73.9775077581934,4,2026,True,Lexington Avenue,avenue
n00601,OK,M-aHJJmDkI_61mhOkGeVlA,2026-04,40.74929342910461,-73.9776259520727,4,2026,True,Lexington Avenue,avenue
n00602,OK,vIUSW-_2AQdQ8mAnbeTwOg,2026-04,40.74913353510792,-73.97774271105362,4,2026,True,Lexington Avenue,avenue
n00603,OK,nB3B0AzpoluZI4hlylGiog,2026-04,40.74897390374363,-73.977859200934,4,2026,True,Lexington Avenue,avenue
n00604,OK,M85v_MAOD1YdWs52ZQLREg,2026-04,40.74889357971851,-73.97791784939211,4,2026,True,Lexington Avenue,avenue
n00605,OK,C5nnvbkO4CDIm2eg-EyNRQ,2026-04,40.74872835151357,-73.97803846428415,4,2026,True,Lexington Avenue,avenue
n00606,OK,iOz4S2ypqI7sZ7jpN3QRWg,2026-04,40.74856708740624,-73.97815620945521,4,2026,True,Lexington Avenue,avenue
n00607,OK,pye5Ty8QS85oI4lkxJU9UQ,2026-04,40.74840542120793,-73.97827431325963,4,2026,True,Lexington Avenue,avenue
n00608,OK,6v4mi_poeq2vuU9xWPn1tg,2026-04,40.74824297955907,-73.97838802285244,4,2026,True,Lexington Avenue,avenue
n00609,OK,v1Cbp39WU6PMRRw_DMDmBg,2026-04,40.74808181212922,-73.97850487104694,4,2026,True,Lexington Avenue,avenue
n00610,OK,Vt3N9Hn27CbOjrCBBqndkA,2026-04,40.74792088288054,-73.97862180884663,4,2026,True,Lexington Avenue,avenue
n00611,OK,6jO9dP_sGtKNg81KV1mOcw,2026-04,40.74776081428303,-73.9787357872624,4,2026,True,Lexington Avenue,avenue
n00612,OK,jbMth03q1joo3QNQ1o2w0Q,2026-04,40.74759300563954,-73.97884994496279,4,2026,True,Lexington Avenue,avenue
n00613,OK,2O4Nwrm7W7zWQldNiQNO1w,2026-04,40.74743059603527,-73.9789692141296,4,2026,True,Lexington Avenue,avenue
n00614,OK,dSY64iCvoKBoki024LiKSg,2026-04,40.74726168605751,-73.97909314637344,4,2026,True,Lexington Avenue,avenue
n00615,OK,s0cOmMVUVRe9mgf85oJ1dQ,2026-04,40.74709935803464,-73.9792098147876,4,2026,True,Lexington Avenue,avenue
n00616,OK,XlADKL7jgYGrxWyq2OO9kQ,2026-04,40.74693981257262,-73.97932325479957,4,2026,True,Lexington Avenue,avenue
n00617,OK,hpQLM21xVydVFL13DE5sYA,2026-04,40.74678043233671,-73.97944476556818,4,2026,True,Lexington Avenue,avenue
n00618,OK,TXNWcx1ZyZXXRjT7ei7-UQ,2026-04,40.74662736053,-73.97956717301759,4,2026,True,Lexington Avenue,avenue
n00619,OK,CxEm4JWARA05KWB7L-yOXQ,2026-04,40.74646787335288,-73.9796927190386,4,2026,True,Lexington Avenue,avenue
n00620,OK,3FkNVsrT8Ms89eHMC3IVeQ,2026-04,40.74629853532122,-73.97980517233349,4,2026,True,Lexington Avenue,avenue
n00621,OK,0pm5gYHMr2SK0UHVegI5PQ,2026-04,40.74769850731607,-73.98301687881697,4,2026,True,Madison Avenue,avenue
n00622,OK,1s8V7mnBoLuS23ExO1N1CQ,2026-04,40.74786640287769,-73.98289160399003,4,2026,True,Madison Avenue,avenue
n00623,OK,Xd6sgl0dEteQhsNqrQ492g,2026-04,40.7480313155767,-73.98277081279466,4,2026,True,Madison Avenue,avenue
n00624,OK,cXetDvVhf4fi-7uWiArQhA,2026-04,40.74819491074316,-73.98265136663814,4,2026,True,Madison Avenue,avenue
n00625,OK,Y2v2611i4bl2dZ6INw5XpA,2026-04,40.7483552430672,-73.98253443128986,4,2026,True,Madison Avenue,avenue
n00626,OK,2BvplyV8UsV0CKUVaj4LlA,2026-04,40.74852055594047,-73.98241381921882,4,2026,True,Madison Avenue,avenue
n00627,OK,ZByGY50ZuYl_Hx_RixghOQ,2026-04,40.74859965483149,-73.98235606887695,4,2026,True,Madison Avenue,avenue
n00628,OK,gvOxGY-QcFb96K9DATPyBg,2026-04,40.74883450392551,-73.98218470091251,4,2026,True,Madison Avenue,avenue
n00629,OK,lixmav_aQqPqRvASupnnXA,2026-04,40.7489920980849,-73.98206973812125,4,2026,True,Madison Avenue,avenue
n00630,OK,rwmrUclQdkQzqQh-DAVGig,2026-04,40.74927088414864,-73.98186590766784,4,2026,True,Madison Avenue,avenue
n00631,OK,JUjZ_V6A5MgqIwnqLHa2Zw,2026-04,40.74943200477688,-73.98174977891424,4,2026,True,Madison Avenue,avenue
n00632,OK,-D5xt9FuCuKtZXHidT_c7Q,2026-04,40.74959477915312,-73.98163149789539,4,2026,True,Madison Avenue,avenue
n00633,OK,dnIsJumb_MxR6PHL7X11HQ,2026-04,40.74975145538522,-73.98151115428217,4,2026,True,Madison Avenue,avenue
n00634,OK,M_nuCViyjL5VRz8PdnTuIg,2026-04,40.74990829072244,-73.98139565303855,4,2026,True,Madison Avenue,avenue
n00635,OK,1e95vMcfk8baami3T8E7zQ,2026-04,40.75007243762515,-73.98128015172551,4,2026,True,Madison Avenue,avenue
n00636,OK,D33lkilfylGWD7rU0B-8Pw,2026-04,40.75024068702433,-73.98116859604362,4,2026,True,Madison Avenue,avenue
n00637,OK,1_fWponcfc32C-bSUY1rFQ,2026-04,40.75041467484633,-73.9810422439109,4,2026,True,Madison Avenue,avenue
n00638,OK,MxscpxbTHKUpbMQsEDGIxw,2026-04,40.75049209846512,-73.98098440348177,4,2026,True,Madison Avenue,avenue
n00639,OK,Mvic7G0VY-IxUCmqW_VbhA,2026-04,40.75066587734506,-73.98085446422168,4,2026,True,Madison Avenue,avenue
n00640,OK,hR-EQb2DbV4GFp0mDNiN-Q,2026-04,40.75082328332294,-73.98073716907918,4,2026,True,Madison Avenue,avenue
n00641,OK,sTB7LbyCqDIaAaC3Zap46A,2026-04,40.75098243918318,-73.98062211574677,4,2026,True,Madison Avenue,avenue
n00642,OK,sTvGhV0WnB-GA5sReTsE3Q,2026-04,40.75114277601581,-73.98050742104677,4,2026,True,Madison Avenue,avenue
n00643,OK,NyHAATmzSw0Rz35p3uIpPQ,2026-04,40.75130046711192,-73.98039586491637,4,2026,True,Madison Avenue,avenue
n00644,OK,4kqh3wdHzdtIeU6ZTEFQDQ,2026-04,40.75147705004604,-73.98026924324942,4,2026,True,Madison Avenue,avenue
n00645,OK,gWCk8RaHAzWAxRbejrpn8w,2026-04,40.75161168305657,-73.98016306750972,4,2026,True,Madison Avenue,avenue
n00646,OK,R2D66FWvihTJCVVHGNx8Aw,2026-04,40.75176949900843,-73.9800455029187,4,2026,True,Madison Avenue,avenue
n00647,OK,F-8wFYqsK1Yp7DT3ns6CRg,2026-04,40.75192948454483,-73.97992623441957,4,2026,True,Madison Avenue,avenue
n00648,OK,kHna0nnlLbd9n7o3qYvMnA,2026-04,40.7520909112922,-73.97980544136044,4,2026,True,Madison Avenue,avenue
n00649,OK,h8Xalkle41XwQgLbGFfqsA,2026-04,40.7522538260918,-73.97968133022435,4,2026,True,Madison Avenue,avenue
n00650,OK,KFv2fZjQmDIh4wvukP2p9A,2026-04,40.75241665864193,-73.97956726269334,4,2026,True,Madison Avenue,avenue
n00651,OK,iMIeg9HBeMQ84nuSRPEWlA,2026-04,40.75258370769886,-73.97945104287517,4,2026,True,Madison Avenue,avenue
n00652,OK,0gCuezC_DVG5q0tvFUHzYg,2026-04,40.75274192229978,-73.97934056224214,4,2026,True,Madison Avenue,avenue
n00653,OK,wqKJbzOKsegxz0A2RET4gQ,2026-04,40.7528845566241,-73.97924936186655,4,2026,True,Madison Avenue,avenue
n00654,OK,pumU2xxURdjyphbZK2maig,2026-04,40.75081238739694,-73.97874968706458,4,2026,True,Park Avenue,avenue
n00655,OK,KDeqBEXZcS1JUxjF3hx90g,2026-04,40.75065314254892,-73.978869404674,4,2026,True,Park Avenue,avenue
n00656,OK,edpBcuvxP4eMgq7fno4fWg,2026-04,40.75048976672218,-73.97899082605342,4,2026,True,Park Avenue,avenue
n00657,OK,dIOgegN969MqybRwb7vCIQ,2026-04,40.75034880903158,-73.97909493989303,4,2026,True,Park Avenue,avenue
n00658,OK,wXme8kfEA6KHSiWrJZZzMA,2019-06,40.7501550604091,-73.97923393760996,6,2019,False,Park Avenue,avenue
n00659,OK,TTFAqa-_zpknnUzDw5DQnA,2026-04,40.75001339547045,-73.97933679585582,4,2026,True,Park Avenue,avenue
n00660,OK,LB3NE5BmisRvHS_BepBv3g,2026-04,40.7498530474304,-73.97945301574303,4,2026,True,Park Avenue,avenue
n00661,OK,GWMJF4CILLH_ocp9JPj_mA,2026-04,40.74950515922468,-73.979704735582,4,2026,True,Park Avenue,avenue
n00662,OK,HMxVCFQTpYHqC5RLUeHTmg,2026-04,40.7493657512784,-73.9798065174682,4,2026,True,Park Avenue,avenue
n00663,OK,WA1kgeRbn45YH9YWAsp8Mw,2026-04,40.7492156278616,-73.9799161907531,4,2026,True,Park Avenue,avenue
n00664,OK,f96jbOv3WAFQTDGsBI6FWA,2026-04,40.74903588858096,-73.98006523153548,4,2026,True,Park Avenue,avenue
n00665,OK,G1eMQdBmPFJ7XN0fOZfixA,2026-04,40.74891917893845,-73.98013840675097,4,2026,True,Park Avenue,avenue
n00666,OK,al5TCQNdLtjsg62UPfAj7g,2026-04,40.74876288013066,-73.98025238426764,4,2026,True,Park Avenue,avenue
n00667,OK,EY0TsX9ef-5ymjZQ2_JwfA,2026-04,40.74856634189265,-73.98039568556564,4,2026,True,Park Avenue,avenue
n00668,OK,niPqBNHanWKDGQN-tsLv0g,2026-04,40.74825066147181,-73.98062319184996,4,2026,True,Park Avenue,avenue
n00669,OK,l8DkJaQhx5QrOF-ELlEEHg,2026-04,40.74808955181833,-73.98073941095949,4,2026,True,Park Avenue,avenue
n00670,OK,l6WAUWLHrV3oqv2LCSFrJA,2026-04,40.74794135270684,-73.98084621410696,4,2026,True,Park Avenue,avenue
n00671,OK,yb_1nYypvIbQe8-2vQoJow,2026-04,40.74763086861358,-73.98107371985805,4,2026,True,Park Avenue,avenue
n00672,OK,_tGMU6hbFV-rqb7DxTPHdQ,2026-04,40.74747229593662,-73.98119083544516,4,2026,True,Park Avenue,avenue
n00673,OK,BvRFhjAenEZn5eEPIGYbow,2026-04,40.74731186533705,-73.98130920641016,4,2026,True,Park Avenue,avenue
n00674,OK,me0LIOTPjqW8L-K4OkqJUg,2026-04,40.74719047787912,-73.9813967291374,4,2026,True,Park Avenue,avenue
n00675,OK,KITDTFfrQWFVkK778ZnMyg,2026-04,40.74696000138973,-73.98134086166345,4,2026,True,Park Avenue,avenue
n00676,OK,hBNzgTYSmowfMD4s1t6R0A,2026-04,40.74727650817562,-73.98109945659732,4,2026,True,Park Avenue,avenue
n00677,OK,wMU_VRKlIHxJQxThsDNd5Q,2026-04,40.74743338057895,-73.98097991972685,4,2026,True,Park Avenue,avenue
n00678,OK,h6KRIccBpMa-2T5DlMMzaw,2026-04,40.74759194599152,-73.9808590376547,4,2026,True,Park Avenue,avenue
n00679,OK,kLss71z1q30Kx4_nRpNIqg,2026-04,40.74791940632252,-73.98063269742792,4,2026,True,Park Avenue,avenue
n00680,OK,QWbKtFKMo0AFmHIgpCFHQQ,2026-04,40.74808548814185,-73.98052123104554,4,2026,True,Park Avenue,avenue
n00681,OK,0uTuGPoSYV4qzJ3kFf9UbA,2026-04,40.74824271454055,-73.98040474277799,4,2026,True,Park Avenue,avenue
n00682,OK,zykSeI_DcG4Ks1ohXiKimw,2026-04,40.74856832161037,-73.98015795600725,4,2026,True,Park Avenue,avenue
n00683,OK,yZCk2tOOtcg7ndgQiAfSaA,2026-04,40.74872423585123,-73.98003967400881,4,2026,True,Park Avenue,avenue
n00684,OK,rh9Ur6GR2o3vQzrTW-PjGg,2026-04,40.7488797352954,-73.97992166096438,4,2026,True,Park Avenue,avenue
n00685,OK,qUPvnqOQ4f3O1vEkHBdGYA,2026-04,40.74902056027811,-73.9798176372481,4,2026,True,Park Avenue,avenue
n00686,OK,M6VSV2Ur1St6Z9jiwHL_8w,2026-04,40.74917982606695,-73.97970545298756,4,2026,True,Park Avenue,avenue
n00687,OK,tSUiH8nSiZBCYIa-qLMuGg,2026-04,40.74933892767092,-73.97959317898581,4,2026,True,Park Avenue,avenue
n00688,OK,JUI1PoFlnnKS4Ujuh0FkYQ,2026-04,40.74949743926509,-73.97948153264909,4,2026,True,Park Avenue,avenue
n00689,OK,Bvny3kwMdMzZbjWWys_eAg,2026-04,40.74965273109126,-73.97936845143391,4,2026,True,Park Avenue,avenue
n00690,OK,6Vt3vrxkgspuVf2kBg_0zA,2026-04,40.74981278268545,-73.97924801672795,4,2026,True,Park Avenue,avenue
n00691,OK,sud_4MPGSAdVFmACal_SJw,2026-04,40.74996891869949,-73.97913027222545,4,2026,True,Park Avenue,avenue
n00692,OK,hvb8hGgpfZ4uCZSvKkoD9w,2026-04,40.75012509121374,-73.97901225862277,4,2026,True,Park Avenue,avenue
n00693,OK,ohb47A8Yzivy9Ina4hEf9g,2026-04,40.75026081739833,-73.97890527510427,4,2026,True,Park Avenue,avenue
n00694,OK,nDdCp0pJQ96gDKyXymZjYg,2026-04,40.7504245758009,-73.9787732718879,4,2026,True,Park Avenue,avenue
n00695,OK,vZQVu1kJUi9QsuhZ5dtgEw,2026-04,40.75058129434291,-73.97865274713295,4,2026,True,Park Avenue,avenue
n00696,OK,jXrC5VZ0UO82N7c2zdjj7A,2026-04,40.75073753544747,-73.97853258100744,4,2026,True,Park Avenue,avenue
